id,link,title_name,score,scored_by,ranked,popularity,members,favorited,synonymns,japanese_name,english_name,german_name,french_name,spanish_name,item_type,episodes,status,airing_date,premier_date,broadcast_date,producers,licensors,studios,source,genres,themes,demographic,duration,age_rating,description,background
31108,https://myanimelist.net/anime/31108/Green_Dakara_x_Bakemono_no_Ko,Green Dakara x Bakemono no Ko,5.39,1841,,9499,4449,6,"Green Dakara x The Boy and the Beast, Sashiire, Suntory CM",GREEN DA・KA・RA×バケモノの子,,,,,CM,2,Finished Airing,"Jun 24, 2015 to Jul 11, 2015",,,[],[],"[""Studio Chizu""]",Other,[],"[""Music""]",,15 sec. per ep.,G - All Ages,"In the first ad titled ""Sashiire"" (Insertion or Present), a song tells the story: the brand's Green Dakara-chan and Mugi-chan enter the world of The Boy and The Beast, and they give Green Da-Ka-Ra mineral water and barley tea to the movie's main character Kyūta and his beast teacher Kumatetsu. The first ad debuted online on Wednesday, and will air nationwide on Saturday. The second 15-second ad, ""Market,"" will debut online and on television next Wednesday. Then, after the film itself opens on July 11, the campaign's website will present an exclusive 80-second version of the video. (Source: ANN)",
38913,https://myanimelist.net/anime/38913/Hyper_Sweet_Power,Hyper Sweet Power,5.39,224,,18287,439,0,,HYPER SWEET POWER,HYPER SWEET POWER,,,,Music,1,Finished Airing,"Dec 10, 2008",,,[],[],[],Other,[],"[""Music""]",,3 min.,G - All Ages,Music video directed by Mitsuyuki Ishibashi for the song HYPER SWEET POWER by TsuShiMaMiRe (TSMMR). It was produced by Cartoon Network Japan for the 10th anniversary of The Powerpuff Girls in 2008.,
30207,https://myanimelist.net/anime/30207/Watashi_wa_Tofu_desu,"Watashi wa ""Tofu"" desu",5.39,145,,19456,352,0,"Minna no Uta, Watashi wa Tofu desu",わたしは「とうふ」です,,,,,Music,1,Finished Airing,"Aug 4, 1977",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,A music video for the song by Kazuo Kumakura and NHK Tokyo Children's Choir that was featured on NHK's Minna no Uta Program.,
38310,https://myanimelist.net/anime/38310/Yume_Miru_Koneko,Yume Miru Koneko,5.39,150,,20151,309,0,"Minna no Uta, Yumemiru Koneko",夢みる子ねこ,,,,,Music,1,Finished Airing,"Aug 1, 1983",,,"[""NHK""]",[],[],Original,[],"[""Music"", ""Parody""]",Kids,2 min.,G - All Ages,"A music video about a cat named Yume (which also means ""dream"" in Japanese). The song itself parodies the songs Der Flohwalzer (in Japan named as Neko Fun Jatta / I Stepped on a Cat) and Beautiful Dreamer (Yumemiru Hito) depending on whether or not ""Yume"" is being seen as a real cat or as a metaphorical dream or as a dream Yume the cat is having. The music video was aired for 1 month before becoming lost media. In 2016 the Minna no Uta Hakkutsu Project (Minna no Uta Excavation Project) was able to find discover a copy and the music video was saved and re-aired once again after 34 years.","The Minna no Uta Hakkutsu Project started in 2009 and is an initiate to archive ~500 lost songs from the program due to loss of master tapes, audio, and film from 1961-1982. Due to the copyright law of the time, price of film reels, and overwriting tapes. Similar issues plagued the BBC (e.g. Doctor Who missing episodes). By 2016, 220 songs were recovered with 100 of them being music videos."
38898,https://myanimelist.net/anime/38898/Yume_wo_Misete,Yume wo Misete,5.39,191,,19735,335,0,,夢を見せて,,,,,Music,1,Finished Airing,"Feb 1, 2017",,,[],[],[],Original,[],"[""Music""]",,4 min.,G - All Ages,Music video by Kousuke Sugimoto for the song Yume wo Misete by Yuuyake Shiwasu.,
40625,https://myanimelist.net/anime/40625/Sayounara_Concert,Sayounara Concert,5.38,113,,21323,244,0,"Minna no Uta, Goodbye Concert",さようならコンサート,,,,,Music,1,Finished Airing,"Jun 1, 1989",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Music video for the song Sayounara Concert by Kazuo Zaitsu that was featured on NHK's Minna no Uta program. The video was animated by Fumio Ooi.,
8696,https://myanimelist.net/anime/8696/Shiroi_Michi,Shiroi Michi,5.38,277,,16894,567,0,"Minna no Uta, White Road",白い道,,,,,Music,1,Finished Airing,"Dec 1, 1983",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,"A song featured in NHK's Minna no Uta , it adapts ""Concerto No. 4 in F minor, Op. 8, RV 297, ""L'inverno"" (Winter)"" aka the winter segement of Vivaldi's The Four Seasons. This is the 2nd MV out of three made for this song and the only animated MV; the first (1975) and third (1985) both use the same live-action footage of children playing in the snow.",
39294,https://myanimelist.net/anime/39294/Study,Study,5.38,155,,20337,299,0,,Study,Study,,,,Music,1,Finished Airing,"Oct 28, 2008",,,[],[],[],Original,[],"[""Music""]",,2 min.,G - All Ages,"Short animation directed by Takashi Ohashi, featuring the song Delight by Haruka Nakamura from his album ""Afterglow.""",
32812,https://myanimelist.net/anime/32812/TeNiOE,TeNiOE,5.38,270,,17485,505,0,,TeNiOE,,,,,Music,1,Finished Airing,"Jan 11, 2014",,,"[""Monomusik""]",[],[],Music,[],"[""Music""]",,3 min.,G - All Ages,"A music video for Imeruat's song TeNiOE"".",
32430,https://myanimelist.net/anime/32430/Kodanuki_Ponpo,Kodanuki Ponpo,5.38,180,,19368,358,1,Minna no Uta,こだぬき ポンポ,,,,,Music,1,Finished Airing,"Dec 7, 1983",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,"A music video for the song ""Kodanuki Ponpo"" by Atomu Shimojou. Aired as part of NHK's Minna no Uta program.",
22469,https://myanimelist.net/anime/22469/Minihams_no_Kekkon_Song,Minihams no Kekkon Song,5.38,247,,17335,521,0,"Minihamuzu no Kekkon Song, Minihams' Wedding Song",ミニハムずの結婚ソング,,,,,Music,1,Finished Airing,"Dec 4, 2002",,,[],[],[],Unknown,[],"[""Music""]",Kids,3 min.,G - All Ages,"""Minihams no Kekkon Song"" is the seventh single of the subgroup Minimoni, their second under the alias Minihams, and their last single with Mari Yaguchi. In this video, the four members appears as hamster versions of themselves.",
37072,https://myanimelist.net/anime/37072/Naite_Ita_Onnanoko,Naite Ita Onnanoko,5.38,144,,20251,303,0,Minna no Uta,泣いていた女の子,,,,,Music,1,Finished Airing,"Apr 3, 1979",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,A music piece about a girl who is sad waiting for her mother to come back from Tokyo.,
32736,https://myanimelist.net/anime/32736/Pepsi_Nex_x_009_Re_Cyborg,Pepsi Nex x 009 Re:Cyborg,5.38,378,,14133,1133,2,,PEPSI NEX × 009 RE:CYBORG（サイボーグ009）,,,,,CM,3,Finished Airing,2011 to 2013,,,"[""Nippon Television Network""]",[],[],Manga,"[""Action"", ""Comedy""]",[],,40 sec. per ep.,G - All Ages,"A collaboration project between 009 Re:Cyborg and Pepsi Nex, which features characters from the former fighting over the drink.",The advertisements aired in stereoscopic 3D before films such as Pirates of the Caribbean: On Stranger Tides and Star Wars: Episode I - The Phantom Menace 3D.
37358,https://myanimelist.net/anime/37358/Boat_Race_Marugame_Image_Talent_Mimika,Boat Race Marugame Image Talent Mimika,5.38,120,,19044,381,0,,ボートレースまるかめイメージタレントmimika,,,,,CM,1,Finished Airing,Feb 2018,,,[],[],[],Original,"[""Sports""]",[],,14 sec.,G - All Ages,"A televised commercial for Boat Race Marugame starring Mimika. The singer-songwriter transforms into an animated character and takes a speed boat out for a fantastical run. Mimika was both the director and the song writer for the commercial. Boat Race Marugame is an arena for people to purchase tickets (must be at least 20 years of age) to watch speed boat racing, visitors can gamble on the races just like with horse races. Mimika also performed a live concert at the arena on February 8th, 2018 for the G1 Shikoku District Championship race.",
36093,https://myanimelist.net/anime/36093/Car_Radio,Car Radio,5.38,188,,19401,356,0,,カーラジオ,Car Radio,,,,Music,1,Finished Airing,"Sep 18, 2013",,,[],[],[],Original,[],"[""Music""]",,4 min.,G - All Ages,Official music video for Saitou Kazuyoshi's song Car Radio .,
39706,https://myanimelist.net/anime/39706/Cat_Step,Cat Step,5.38,172,,19588,344,1,,cat step,Cat Step,,,,Music,1,Finished Airing,"Feb 3, 2019",,,[],[],[],Original,[],"[""Music""]",,4 min.,G - All Ages,"Music video directed by Takashi Ohashi for the song Cat Step by Japanese music producer Daisuke Tanabe in his EP ""Cat Steps.""",
35671,https://myanimelist.net/anime/35671/Chiisai_Aki_Mitsuketa_1982,Chiisai Aki Mitsuketa (1982),5.38,144,,20157,309,0,Minna no Uta,ちいさい秋みつけた,,,,,Music,1,Finished Airing,"Oct 6, 1982",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Another Minna no Uta adaptation of Chiisai Aki Mitsuketa .,
39499,https://myanimelist.net/anime/39499/Den_Den_Mushi_no_Danko-san,Den Den Mushi no Danko-san,5.38,162,,20324,299,0,Minna no Uta,デンデン虫のデン子さん,,,,,Music,1,Finished Airing,"Feb 4, 1974",,,"[""NHK""]",[],[],Music,[],"[""Music""]",Kids,2 min.,G - All Ages,A music video as a part of the Minna no Uta series featuring a song by Duke Aces.,"The winner song of 1973 NHK ""Minna no Melody."""
30161,https://myanimelist.net/anime/30161/Horoscope__Anata_no_Seiza,Horoscope: Anata no Seiza,5.38,148,,19354,359,0,Minna no Uta,ホロスコープ～あなたの星座～,,,,,Music,1,Finished Airing,"Dec 7, 1978",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Music video for the song by Sakakibara Ikue that was featured on NHK's Minna no Uta program.,
36090,https://myanimelist.net/anime/36090/Humanoid_Girl,Humanoid Girl,5.38,192,,18939,391,0,"Kikai Shikake no Ano Musume, Botch",Humanoid Girl,Humanoid Girl,,,,Music,1,Finished Airing,"Apr 18, 2014",,,[],[],[],Original,[],"[""Music""]",,4 min.,G - All Ages,"Official music video for Gotch's song Humanoid Girl also released on their ""Can't Be Forever Young"" album.",
29141,https://myanimelist.net/anime/29141/Atama_wa_Tsukaiyou_Card_mo_Tsukaiyou,Atama wa Tsukaiyou. Card mo Tsukaiyou.,5.37,293,,15668,746,0,"Use Head Like So. Also, Use Card Like So., Atama wa Tsukaiyou. Kaado mo Tsukaiyou.",頭は使いよう。カードも使いよう。,,,,,CM,1,Finished Airing,"Sep 1, 2014",,,[],[],[],Other,"[""Comedy""]",[],,16 sec.,G - All Ages,"A commercial commissioned by Credit Saison. The first 500 people to enroll for a Saison Card would receive an anime character Rina Takeda karate alarm clock. Rina is a real Japanese actress with a double black belt in Ryukyu Shorin-ryu Karate, she had previously done a commercial for the banking company where she uses her forehead to chop 15 concrete slabs in half. The anime commercial focuses on an animated Rina and her famous karate technique.",
31662,https://myanimelist.net/anime/31662/Bary-san_x_Gospe_Rats__Tonde_Bary_Bary_Monogatari,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,5.37,137,,19719,334,0,Bari-san x Gospe Rats: Tonde Bari Bari Monogatari,バリィさん×ゴスペラッツ 『トンデバリバリ物語』,,,,,Music,1,Finished Airing,"Sep 1, 2015",,,[],[],"[""Kachidoki Studio""]",Unknown,[],"[""Music""]",,2 min.,G - All Ages,No synopsis information has been added to this title. Help improve our database by adding a synopsis here .,
36402,https://myanimelist.net/anime/36402/Chiisana_Tegami,Chiisana Tegami,5.37,123,,20079,313,0,Minna no Uta,小さな手紙,,,,,Music,1,Finished Airing,"Aug 3, 2000",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,4 min.,G - All Ages,Various people try to write a small letter to those significant in their lives.,
37070,https://myanimelist.net/anime/37070/Hoshi_to_Niji_to,Hoshi to Niji to,5.37,115,,20744,277,0,Minna no Uta,星と虹と,,,,,Music,1,Finished Airing,"Oct 5, 1972",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Stars twinkling in the sky and a bright rainbow crossing the sky. There's no need for tears with a world so beautiful. The music video invokes these thoughts through stop-motion paper cut-outs with a shadow puppet flair.,
39476,https://myanimelist.net/anime/39476/Houkiboshi,Houkiboshi,5.37,353,,16191,662,0,Comet,ほうき星,,,,,Music,1,Finished Airing,"Jan 22, 2008",,,[],[],[],Music,[],"[""Music""]",,3 min.,G - All Ages,Vocaloid cover by Tripshots for the song Houkiboshi originally sung by South Korean singer-songwriter Younha.,The original version of Houkiboshi was used as the third ending theme for Bleach.
40626,https://myanimelist.net/anime/40626/Shobo_Kujira_Chibi_Cobra,Shobo Kujira Chibi Cobra,5.37,112,,21424,238,0,Minna no Uta,ショボクジラ・チビコブラ,,,,,Music,1,Finished Airing,"Jun 2, 1987",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Music video for the song Shobo Kujira Chibi Cobra by NHK Tokyo Jidou Gasshoudan that was featured on NHK's Minna no Uta program. The video was animated by Tatsuji Kurahashi.,
40312,https://myanimelist.net/anime/40312/Southpaw,Southpaw,5.37,730,,14096,1144,5,,サウスポー,,,,,Music,1,Finished Airing,"Aug 27, 2019",,,"[""NBCUniversal Entertainment Japan""]",[],[],Original,"[""Avant Garde"", ""Comedy""]","[""Music""]",,1 min.,PG-13 - Teens 13 or older,Music video for Southpaw by Kuricorder Quartet.,
36359,https://myanimelist.net/anime/36359/TV_ga_Kita_Hi,TV ga Kita Hi,5.37,107,,21356,243,0,"Terebi ga Kita Hi, Minna no Uta",テレビが来た日,,,,,Music,1,Finished Airing,"Apr 1, 2003",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Four dancers celebrate the wonders of TV.,
29153,https://myanimelist.net/anime/29153/Usagi_to_Kame_Music,Usagi to Kame (Music),5.37,213,,18246,442,0,,ウサギとカメ,,,,,Music,1,Finished Airing,"Oct 19, 2011",,,[],[],[],Other,[],"[""Music""]",,5 min.,G - All Ages,A music video representing the classic story about rabbit and tortoise racing.,
35525,https://myanimelist.net/anime/35525/Yume_Hakonda_Randoseru,Yume Hakonda Randoseru,5.37,159,,19795,332,0,"Yume Hakonda Ransel, Minna no Uta",夢運んだランドセル,,,,,Music,1,Finished Airing,"Feb 2, 2017",,,"[""NHK""]",[],[],Original,"[""Slice of Life""]","[""Music""]",Kids,2 min.,G - All Ages,A randoseru/ransel is packed with 6 years of memories. Follow as a young man reminisces about his elementary school days.,
40140,https://myanimelist.net/anime/40140/Issei_Kiyuukyoku__Divertimento,Issei Kiyuukyoku: Divertimento,5.37,505,,15047,887,1,Irodorimidori,一世嬉遊曲‐ディヴェルティメント‐,,,,,Music,1,Finished Airing,"May 26, 2019",,,[],[],[],Original,[],"[""Music""]",,2 min.,G - All Ages,Official music video for the song Issei Kiyuukyoku: Divertimento by the fictional band Irodorimidori. It is the 41st song in the franchise and focuses on Nachi Tsukisuzu.,
37190,https://myanimelist.net/anime/37190/Karasu_to_Kaki_no_Tane,Karasu to Kaki no Tane,5.37,117,,20944,264,0,Minna no Uta,からすと柿のたね,,,,,Music,1,Finished Airing,"Oct 5, 1966",,,"[""NHK""]",[],[],Original,[],"[""Music""]",Kids,2 min.,G - All Ages,A song about the circle of life. A crow eats a persimmon and poops the seed out. The elements let the seed sprout and grow. It turns into a new persimmon tree and a new crow comes along and repeats the process.,
39293,https://myanimelist.net/anime/39293/Lets☆Cookin_Jam,Let's☆Cookin' Jam,5.37,157,,20382,296,0,,Let's☆Cookin' Jam,Let's☆Cookin' Jam,,,,Music,1,Finished Airing,"Mar 16, 2008",,,[],[],[],Original,[],"[""Music""]",,2 min.,G - All Ages,"Short animation by Takashi Ohashi, featuring music he composed to go accompany the work.",
32768,https://myanimelist.net/anime/32768/Revenge_of_Green_Mutant,Revenge of Green Mutant,5.37,224,,18413,430,0,,REVENGE OF GREENMUTANT,,,,,Music,1,Finished Airing,"Oct 26, 2011",,,"[""Space Shower Music""]",[],[],Music,[],"[""Music""]",,3 min.,PG-13 - Teens 13 or older,"A music video for Psycho Food Eater's song ""Revenge of Green Mutant.""",
41722,https://myanimelist.net/anime/41722/Ringo_no_Uta,Ringo no Uta,5.37,110,,21296,246,0,"Minna no Uta, A Song of Apples",りんごのうた,,,,,Music,1,Finished Airing,"Oct 1, 2003",,,"[""NHK""]",[],"[""Enjin Productions""]",Original,[],"[""Music""]",Kids,2 min.,G - All Ages,Music video for the song Ringo no Uta by Japanese singer-songwriter Ringo Sheena (Yumiko Shiina) that was featured on NHK's Minna no Uta program. The video features stop motion animation by Enjin Productions. Hiroko Saitou was in charge of the character design.,
37639,https://myanimelist.net/anime/37639/Lose_It,Lose It,5.36,184,,19230,367,1,Super Junior-D&E,LOSE IT,LOSE IT,,,,Music,3,Finished Airing,"Mar 28, 2018 to Apr 1, 2018",,,"[""Avex Entertainment""]",[],[],Original,[],"[""Music""]",,1 min. per ep.,G - All Ages,Stop-motion concept movies for Super Junior-D&E's Lose It song which received its digital release the same day. The music video series is streamed on Avex's official YouTube channel.,
39876,https://myanimelist.net/anime/39876/Mori_no_Kuma-san,Mori no Kuma-san,5.36,142,,19468,351,0,"Minna no Uta, The Other Day I Met a Bear, The Bear in the Forest, Bear in Tennis Shoes",森の熊さん,,,,,Music,1,Finished Airing,"Jul 30, 1972",,,"[""NHK""]",[],[],Music,[],"[""Music""]",Kids,2 min.,G - All Ages,"The Japanese version of the traditional American camp song The Other Day I Met a Bear , composed in 1919 by Carey Morgan and Lee David. The video was animated by Yoji Kuri, accompanied by Japanese male chorus group Dark Ducks.",
14023,https://myanimelist.net/anime/14023/R²__Rise_R_to_the_Second_Power,R²: Rise R to the Second Power,5.36,262,,16880,570,0,,R²[rise R to the second power],,,,,Music,1,Finished Airing,"Mar 19, 2005",,,"[""Mag Garden""]",[],[],Manga,[],"[""Music""]",,2 min.,PG-13 - Teens 13 or older,"Based on a manga by Hakoda Maki serialised in Comic Blade Brownie. A pizza delivery boy must save the world! Young Kenta Akagi has never been anywhere except for his hometown of Lutzheim, where he currently ekes out an existence as a pizza delivery boy. Faraway places, strange foreign folks, the wars they fight, and the adventures they have are just stories to him, until he meets a young girl - the kind of girl that wars are fought over! People seem afraid of her, but Kenta doesn't understand why. All he knows is that he seems to remember her from somewhere, and that he has to protect her no matter what! Note: This short animation clip was released as part of the special Comic Blade Digital DVD sold at Animate. (Source: AniDB)",
36604,https://myanimelist.net/anime/36604/Bang_Babang_Bang,Bang Babang Bang!!!,5.36,3546,,6538,11484,401,Irodorimidori,Bang Babang Bang!!!,Bang Babang Bang!!!,,,,Music,1,Finished Airing,"Mar 22, 2017",,,"[""Sega""]",[],[],Original,[],"[""Music""]",,2 min.,G - All Ages,Official music video for the song Bang Babang Bang!!! by the fictional band Irodorimidori . It is the 14th song in the franchise and focuses on Aliciana Ogata.,
